"province","date_active","cumulative_cases","cumulative_recovered","cumulative_deaths","active_cases","active_cases_change"
"Ontario","20-08-2020",42848,37291,2829,2728,20
"Ontario","21-08-2020",42990,37397,2833,2760,32
"Ontario","22-08-2020",43068,37487,2833,2748,-12
"Ontario","23-08-2020",43160,37595,2834,2731,-17
"Ontario","24-08-2020",43317,37673,2834,2810,79
"Ontario","25-08-2020",43403,37748,2837,2818,8
"Ontario","26-08-2020",43528,37863,2838,2827,9
"Ontario","27-08-2020",43666,37940,2838,2888,61
"Ontario","28-08-2020",43782,38023,2845,2914,26
"Ontario","29-08-2020",43896,38126,2846,2924,10
"Ontario","30-08-2020",43984,38204,2846,2934,10
"Ontario","31-08-2020",44140,38277,2847,3016,82
"Ontario","01-09-2020",44275,38369,2848,3058,42
"Ontario","02-09-2020",44415,38506,2849,3060,2
"Ontario","03-09-2020",44564,38625,2851,3088,28
"Ontario","04-09-2020",44691,38741,2851,3099,11
"Ontario","05-09-2020",44848,38847,2851,3150,51
"Ontario","06-09-2020",44974,38958,2851,3165,15
"Ontario","07-09-2020",45158,38958,2852,3348,183
"Ontario","08-09-2020",45401,39196,2853,3352,4
"Ontario","09-09-2020",45586,39332,2854,3400,48
"Ontario","10-09-2020",45749,39474,2855,3420,20
"Ontario","11-09-2020",45985,39598,2855,3532,112
"Ontario","12-09-2020",46168,39717,2856,3595,63
"Ontario","13-09-2020",46391,39841,2857,3693,98
"Ontario","14-09-2020",46768,39974,2858,3936,243
"Ontario","15-09-2020",47023,40091,2862,4070,134
"Ontario","16-09-2020",47349,40245,2864,4240,170
"Ontario","17-09-2020",47688,40424,2864,4400,160
"Ontario","18-09-2020",48087,40600,2865,4622,222
"Ontario","19-09-2020",48467,40777,2866,4824,202
"Ontario","20-09-2020",48757,40968,2866,4923,99
"Ontario","21-09-2020",49271,41146,2869,5256,333
"Ontario","22-09-2020",49789,41342,2873,5574,318
"Ontario","23-09-2020",50133,41600,2876,5657,83
"Ontario","24-09-2020",50527,41886,2877,5764,107
"Ontario","25-09-2020",51025,42169,2877,5979,215
"Ontario","26-09-2020",51489,42507,2878,6104,125
"Ontario","27-09-2020",51937,42796,2879,6262,158
"Ontario","28-09-2020",52704,43127,2880,6697,435
"Ontario","29-09-2020",53267,43450,2884,6933,236
"Ontario","30-09-2020",53911,43907,2888,7116,183
"Ontario","01-10-2020",54493,44422,2891,7180,64
"Ontario","02-10-2020",55226,44850,2975,7401,221
"Ontario","03-10-2020",55868,45285,3015,7568,167
"Ontario","04-10-2020",56355,45819,3018,7518,-50
"Ontario","05-10-2020",57077,46360,3028,7689,171
"Ontario","06-10-2020",57641,46906,3031,7704,15
"Ontario","07-10-2020",58284,47613,3032,7639,-65
"Ontario","08-10-2020",59121,48308,3035,7778,139
"Ontario","09-10-2020",60033,49032,3040,7961,183
"Ontario","10-10-2020",60898,49732,3047,8119,158
"Ontario","11-10-2020",61462,50437,3049,7976,-143
"Ontario","12-10-2020",62219,50437,3051,8731,755
"Ontario","13-10-2020",63144,51729,3060,8355,-376
"Ontario","14-10-2020",63910,52512,3062,8336,-19
"Ontario","15-10-2020",64621,53291,3071,8259,-77
"Ontario","16-10-2020",65521,54004,3081,8436,177
"Ontario","17-10-2020",66140,54686,3084,8370,-66
"Ontario","18-10-2020",66763,55371,3089,8303,-67
"Ontario","19-10-2020",67536,55978,3094,8464,161
"Ontario","20-10-2020",68341,56606,3099,8636,172
"PEI","25-01-2020",0,0,0,0,0
"PEI","26-01-2020",0,0,0,0,0
"PEI","27-01-2020",0,0,0,0,0
"PEI","28-01-2020",0,0,0,0,0
"PEI","29-01-2020",0,0,0,0,0
"PEI","30-01-2020",0,0,0,0,0
"PEI","31-01-2020",0,0,0,0,0
"PEI","01-02-2020",0,0,0,0,0
"PEI","02-02-2020",0,0,0,0,0
"PEI","03-02-2020",0,0,0,0,0
"PEI","04-02-2020",0,0,0,0,0
"PEI","05-02-2020",0,0,0,0,0
"PEI","06-02-2020",0,0,0,0,0
"PEI","07-02-2020",0,0,0,0,0
"PEI","08-02-2020",0,0,0,0,0
"PEI","09-02-2020",0,0,0,0,0
"PEI","10-02-2020",0,0,0,0,0
"PEI","11-02-2020",0,0,0,0,0
"PEI","12-02-2020",0,0,0,0,0
"PEI","13-02-2020",0,0,0,0,0
"PEI","14-02-2020",0,0,0,0,0
"PEI","15-02-2020",0,0,0,0,0
"PEI","16-02-2020",0,0,0,0,0
"PEI","17-02-2020",0,0,0,0,0
"PEI","18-02-2020",0,0,0,0,0
"PEI","19-02-2020",0,0,0,0,0
"PEI","20-02-2020",0,0,0,0,0
"PEI","21-02-2020",0,0,0,0,0
"PEI","22-02-2020",0,0,0,0,0
"PEI","23-02-2020",0,0,0,0,0
"PEI","24-02-2020",0,0,0,0,0
"PEI","25-02-2020",0,0,0,0,0
"PEI","26-02-2020",0,0,0,0,0
"PEI","27-02-2020",0,0,0,0,0
"PEI","28-02-2020",0,0,0,0,0
"PEI","29-02-2020",0,0,0,0,0
"PEI","01-03-2020",0,0,0,0,0
"PEI","02-03-2020",0,0,0,0,0
"PEI","03-03-2020",0,0,0,0,0
"PEI","04-03-2020",0,0,0,0,0
"PEI","05-03-2020",0,0,0,0,0
"PEI","06-03-2020",0,0,0,0,0
"PEI","07-03-2020",0,0,0,0,0
"PEI","08-03-2020",0,0,0,0,0
"PEI","09-03-2020",0,0,0,0,0
"PEI","10-03-2020",0,0,0,0,0
"PEI","11-03-2020",0,0,0,0,0
"PEI","12-03-2020",0,0,0,0,0
"PEI","13-03-2020",0,0,0,0,0
"PEI","14-03-2020",1,0,0,1,1
"PEI","15-03-2020",1,0,0,1,0
"PEI","16-03-2020",1,0,0,1,0
"PEI","17-03-2020",1,0,0,1,0
"PEI","18-03-2020",1,0,0,1,0
"PEI","19-03-2020",2,0,0,2,1
"PEI","20-03-2020",2,0,0,2,0
"PEI","21-03-2020",2,0,0,2,0
"PEI","22-03-2020",3,0,0,3,1
"PEI","23-03-2020",3,0,0,3,0
"PEI","24-03-2020",3,0,0,3,0
"PEI","25-03-2020",5,0,0,5,2
"PEI","26-03-2020",9,1,0,8,3
"PEI","27-03-2020",11,1,0,10,2
"PEI","28-03-2020",11,1,0,10,0
"PEI","29-03-2020",11,1,0,10,0
"PEI","30-03-2020",18,1,0,17,7
"PEI","31-03-2020",21,1,0,20,3
"PEI","01-04-2020",21,3,0,18,-2
"PEI","02-04-2020",22,3,0,19,1
"PEI","03-04-2020",22,4,0,18,-1
"PEI","04-04-2020",22,6,0,16,-2
"PEI","05-04-2020",22,6,0,16,0
"PEI","06-04-2020",22,8,0,14,-2
"PEI","07-04-2020",22,8,0,14,0
"PEI","08-04-2020",25,17,0,8,-6
"PEI","09-04-2020",25,17,0,8,0
"PEI","10-04-2020",25,17,0,8,0
"PEI","11-04-2020",25,17,0,8,0
"PEI","12-04-2020",25,17,0,8,0
"PEI","13-04-2020",25,23,0,2,-6
"PEI","14-04-2020",25,23,0,2,0
"PEI","15-04-2020",26,23,0,3,1
"PEI","16-04-2020",26,23,0,3,0
"PEI","17-04-2020",26,23,0,3,0
"PEI","18-04-2020",26,23,0,3,0
"PEI","19-04-2020",26,23,0,3,0
"PEI","20-04-2020",26,23,0,3,0
"PEI","21-04-2020",26,23,0,3,0
"PEI","22-04-2020",26,24,0,2,-1
"PEI","23-04-2020",26,24,0,2,0
"PEI","24-04-2020",26,24,0,2,0
"PEI","25-04-2020",26,24,0,2,0
"PEI","26-04-2020",26,24,0,2,0
"PEI","27-04-2020",26,24,0,2,0
"PEI","28-04-2020",27,24,0,3,1
"PEI","29-04-2020",27,24,0,3,0
"PEI","30-04-2020",27,24,0,3,0
"PEI","01-05-2020",27,24,0,3,0
"PEI","02-05-2020",27,24,0,3,0
"PEI","03-05-2020",27,24,0,3,0
"PEI","04-05-2020",27,25,0,2,-1
"PEI","05-05-2020",27,25,0,2,0
"PEI","06-05-2020",27,26,0,1,-1
"PEI","07-05-2020",27,26,0,1,0
"PEI","08-05-2020",27,27,0,0,-1
"PEI","09-05-2020",27,27,0,0,0
"PEI","10-05-2020",27,27,0,0,0
"PEI","11-05-2020",27,27,0,0,0
"PEI","12-05-2020",27,27,0,0,0
"PEI","13-05-2020",27,27,0,0,0
"PEI","14-05-2020",27,27,0,0,0
"PEI","15-05-2020",27,27,0,0,0
"PEI","16-05-2020",27,27,0,0,0
"PEI","17-05-2020",27,27,0,0,0
"PEI","18-05-2020",27,27,0,0,0
"PEI","19-05-2020",27,27,0,0,0
"PEI","20-05-2020",27,27,0,0,0
"PEI","21-05-2020",27,27,0,0,0
"PEI","22-05-2020",27,27,0,0,0
"PEI","23-05-2020",27,27,0,0,0
"PEI","24-05-2020",27,27,0,0,0
"PEI","25-05-2020",27,27,0,0,0
"PEI","26-05-2020",27,27,0,0,0
"PEI","27-05-2020",27,27,0,0,0
"PEI","28-05-2020",27,27,0,0,0
"PEI","29-05-2020",27,27,0,0,0
"PEI","30-05-2020",27,27,0,0,0
"PEI","31-05-2020",27,27,0,0,0
"PEI","01-06-2020",27,27,0,0,0
"PEI","02-06-2020",27,27,0,0,0
"PEI","03-06-2020",27,27,0,0,0
"PEI","04-06-2020",27,27,0,0,0
"PEI","05-06-2020",27,27,0,0,0
"PEI","06-06-2020",27,27,0,0,0
"PEI","07-06-2020",27,27,0,0,0
"PEI","08-06-2020",27,27,0,0,0
"PEI","09-06-2020",27,27,0,0,0
"PEI","10-06-2020",27,27,0,0,0
"PEI","11-06-2020",27,27,0,0,0
"PEI","12-06-2020",27,27,0,0,0
"PEI","13-06-2020",27,27,0,0,0
"PEI","14-06-2020",27,27,0,0,0
"PEI","15-06-2020",27,27,0,0,0
"PEI","16-06-2020",27,27,0,0,0
"PEI","17-06-2020",27,27,0,0,0
"PEI","18-06-2020",27,27,0,0,0
"PEI","19-06-2020",27,27,0,0,0
"PEI","20-06-2020",27,27,0,0,0
"PEI","21-06-2020",27,27,0,0,0
"PEI","22-06-2020",27,27,0,0,0
"PEI","23-06-2020",27,27,0,0,0
"PEI","24-06-2020",27,27,0,0,0
"PEI","25-06-2020",27,27,0,0,0
"PEI","26-06-2020",27,27,0,0,0
"PEI","27-06-2020",27,27,0,0,0
"PEI","28-06-2020",27,27,0,0,0
"PEI","29-06-2020",27,27,0,0,0
"PEI","30-06-2020",27,27,0,0,0
"PEI","01-07-2020",27,27,0,0,0
"PEI","02-07-2020",27,27,0,0,0
"PEI","03-07-2020",27,27,0,0,0
"PEI","04-07-2020",30,27,0,3,3
"PEI","05-07-2020",32,27,0,5,2
"PEI","06-07-2020",32,27,0,5,0
"PEI","07-07-2020",32,27,0,5,0
"PEI","08-07-2020",32,27,0,5,0
"PEI","09-07-2020",33,27,0,6,1
"PEI","10-07-2020",33,27,0,6,0
"PEI","11-07-2020",33,27,0,6,0
"PEI","12-07-2020",34,27,0,7,1
"PEI","13-07-2020",35,27,0,8,1
"PEI","14-07-2020",36,27,0,9,1
"PEI","15-07-2020",36,27,0,9,0
"PEI","16-07-2020",36,27,0,9,0
"PEI","17-07-2020",36,29,0,7,-2
"PEI","18-07-2020",36,29,0,7,0
"PEI","19-07-2020",36,29,0,7,0
"PEI","20-07-2020",36,31,0,5,-2
"PEI","21-07-2020",36,33,0,3,-2
"PEI","22-07-2020",36,34,0,2,-1
"PEI","23-07-2020",36,34,0,2,0
"PEI","24-07-2020",36,34,0,2,0
"PEI","25-07-2020",36,34,0,2,0
"PEI","26-07-2020",36,34,0,2,0
"PEI","27-07-2020",36,34,0,2,0
"PEI","28-07-2020",36,36,0,0,-2
"PEI","29-07-2020",36,36,0,0,0
"PEI","30-07-2020",36,36,0,0,0
"PEI","31-07-2020",36,36,0,0,0
"PEI","01-08-2020",36,36,0,0,0
"PEI","02-08-2020",36,36,0,0,0
"PEI","03-08-2020",36,36,0,0,0
"PEI","04-08-2020",36,36,0,0,0
"PEI","05-08-2020",36,36,0,0,0
"PEI","06-08-2020",36,36,0,0,0
"PEI","07-08-2020",36,36,0,0,0
"PEI","08-08-2020",36,36,0,0,0
"PEI","09-08-2020",36,36,0,0,0
"PEI","10-08-2020",36,36,0,0,0
"PEI","11-08-2020",36,36,0,0,0
"PEI","12-08-2020",41,36,0,5,5
"PEI","13-08-2020",41,36,0,5,0
"PEI","14-08-2020",41,36,0,5,0
"PEI","15-08-2020",41,36,0,5,0
"PEI","16-08-2020",41,36,0,5,0
"PEI","17-08-2020",41,36,0,5,0
"PEI","18-08-2020",44,36,0,8,3
"PEI","19-08-2020",44,36,0,8,0
"PEI","20-08-2020",44,36,0,8,0
"PEI","21-08-2020",44,36,0,8,0
"PEI","22-08-2020",44,36,0,8,0
"PEI","23-08-2020",44,36,0,8,0
"PEI","24-08-2020",44,36,0,8,0
"PEI","25-08-2020",44,41,0,3,-5
"PEI","26-08-2020",44,41,0,3,0
"PEI","27-08-2020",44,41,0,3,0
"PEI","28-08-2020",44,41,0,3,0
"PEI","29-08-2020",44,41,0,3,0
"PEI","30-08-2020",44,41,0,3,0
"PEI","31-08-2020",44,41,0,3,0
"PEI","01-09-2020",44,44,0,0,-3
"PEI","02-09-2020",44,44,0,0,0
"PEI","03-09-2020",46,44,0,2,2
"PEI","04-09-2020",47,44,0,3,1
"PEI","05-09-2020",47,44,0,3,0
"PEI","06-09-2020",47,44,0,3,0
"PEI","07-09-2020",51,44,0,7,4
"PEI","08-09-2020",53,44,0,9,2
"PEI","09-09-2020",55,44,0,11,2
"PEI","10-09-2020",55,44,0,11,0
"PEI","11-09-2020",55,47,0,8,-3
"PEI","12-09-2020",55,47,0,8,0
"PEI","13-09-2020",55,47,0,8,0
"PEI","14-09-2020",55,47,0,8,0
"PEI","15-09-2020",57,56,0,1,-7
"PEI","16-09-2020",57,56,0,1,0
"PEI","17-09-2020",57,56,0,1,0
"PEI","18-09-2020",57,56,0,1,0
"PEI","19-09-2020",57,56,0,1,0
"PEI","20-09-2020",57,56,0,1,0
"PEI","21-09-2020",57,56,0,1,0
"PEI","22-09-2020",57,56,0,1,0
"PEI","23-09-2020",58,57,0,1,0
"PEI","24-09-2020",58,57,0,1,0
"PEI","25-09-2020",58,57,0,1,0
"PEI","26-09-2020",58,57,0,1,0
"PEI","27-09-2020",58,57,0,1,0
"PEI","28-09-2020",58,57,0,1,0
"PEI","29-09-2020",59,57,0,2,1
"PEI","30-09-2020",59,57,0,2,0
"PEI","01-10-2020",59,57,0,2,0
"PEI","02-10-2020",59,57,0,2,0
"PEI","03-10-2020",59,57,0,2,0
"PEI","04-10-2020",61,57,0,4,2
"PEI","05-10-2020",61,57,0,4,0
"PEI","06-10-2020",61,58,0,3,-1
"PEI","07-10-2020",61,58,0,3,0
"PEI","08-10-2020",61,58,0,3,0
"PEI","09-10-2020",61,58,0,3,0
"PEI","10-10-2020",61,58,0,3,0
"PEI","11-10-2020",63,58,0,5,2
"PEI","12-10-2020",63,58,0,5,0
"PEI","13-10-2020",63,60,0,3,-2
"PEI","14-10-2020",63,60,0,3,0
"PEI","15-10-2020",63,60,0,3,0
"PEI","16-10-2020",63,60,0,3,0
"PEI","17-10-2020",63,60,0,3,0
"PEI","18-10-2020",63,60,0,3,0
"PEI","19-10-2020",63,60,0,3,0
"PEI","20-10-2020",64,61,0,3,0
"Quebec","25-01-2020",0,0,0,0,0
"Quebec","26-01-2020",0,0,0,0,0
"Quebec","27-01-2020",0,0,0,0,0
"Quebec","28-01-2020",0,0,0,0,0
"Quebec","29-01-2020",0,0,0,0,0
"Quebec","30-01-2020",0,0,0,0,0
"Quebec","31-01-2020",0,0,0,0,0
"Quebec","01-02-2020",0,0,0,0,0
"Quebec","02-02-2020",0,0,0,0,0
"Quebec","03-02-2020",0,0,0,0,0
"Quebec","04-02-2020",0,0,0,0,0
"Quebec","05-02-2020",0,0,0,0,0
"Quebec","06-02-2020",0,0,0,0,0
"Quebec","07-02-2020",0,0,0,0,0
"Quebec","08-02-2020",0,0,0,0,0
"Quebec","09-02-2020",0,0,0,0,0
"Quebec","10-02-2020",0,0,0,0,0
"Quebec","11-02-2020",0,0,0,0,0
"Quebec","12-02-2020",0,0,0,0,0
"Quebec","13-02-2020",0,0,0,0,0
"Quebec","14-02-2020",0,0,0,0,0
"Quebec","15-02-2020",0,0,0,0,0
"Quebec","16-02-2020",0,0,0,0,0
"Quebec","17-02-2020",0,0,0,0,0
"Quebec","18-02-2020",0,0,0,0,0
"Quebec","19-02-2020",0,0,0,0,0
"Quebec","20-02-2020",0,0,0,0,0
"Quebec","21-02-2020",0,0,0,0,0
"Quebec","22-02-2020",0,0,0,0,0
"Quebec","23-02-2020",0,0,0,0,0
"Quebec","24-02-2020",0,0,0,0,0
"Quebec","25-02-2020",0,0,0,0,0
"Quebec","26-02-2020",0,0,0,0,0
"Quebec","27-02-2020",1,0,0,1,1
"Quebec","28-02-2020",1,0,0,1,0
"Quebec","29-02-2020",1,0,0,1,0
"Quebec","01-03-2020",1,0,0,1,0
"Quebec","02-03-2020",1,0,0,1,0
"Quebec","03-03-2020",1,0,0,1,0
"Quebec","04-03-2020",1,0,0,1,0
"Quebec","05-03-2020",2,0,0,2,1
"Quebec","06-03-2020",3,0,0,3,1
"Quebec","07-03-2020",3,0,0,3,0
"Quebec","08-03-2020",4,0,0,4,1
"Quebec","09-03-2020",5,0,0,5,1
"Quebec","10-03-2020",5,0,0,5,0
"Quebec","11-03-2020",8,0,0,8,3
"Quebec","12-03-2020",17,0,0,17,9
"Quebec","13-03-2020",17,0,0,17,0
"Quebec","14-03-2020",24,0,0,24,7
"Quebec","15-03-2020",39,0,0,39,15
"Quebec","16-03-2020",50,0,0,50,11
"Quebec","17-03-2020",74,0,0,74,24
"Quebec","18-03-2020",94,1,1,92,18
"Quebec","19-03-2020",121,1,1,119,27
"Quebec","20-03-2020",139,1,1,137,18
"Quebec","21-03-2020",181,1,4,176,39
"Quebec","22-03-2020",219,1,4,214,38
"Quebec","23-03-2020",628,1,4,623,409
"Quebec","24-03-2020",1040,1,4,1035,412
"Quebec","25-03-2020",1339,1,6,1332,297
"Quebec","26-03-2020",1629,1,8,1620,288
"Quebec","27-03-2020",2021,29,18,1974,354
"Quebec","28-03-2020",2498,29,22,2447,473
"Quebec","29-03-2020",2840,84,22,2734,287
"Quebec","30-03-2020",3430,84,25,3321,587
"Quebec","31-03-2020",4162,84,31,4047,726
"Quebec","01-04-2020",4611,155,33,4423,376
"Quebec","02-04-2020",5518,224,36,5258,835
"Quebec","03-04-2020",6101,306,61,5734,476
"Quebec","04-04-2020",6997,437,75,6485,751
"Quebec","05-04-2020",7944,464,94,7386,901
"Quebec","06-04-2020",8580,611,121,7848,462
"Quebec","07-04-2020",9340,720,150,8470,622
"Quebec","08-04-2020",10031,827,175,9029,559
"Quebec","09-04-2020",10912,1112,216,9584,555
"Quebec","10-04-2020",11677,1341,241,10095,511
"Quebec","11-04-2020",12292,1563,289,10440,345
"Quebec","12-04-2020",12846,1745,328,10773,333
"Quebec","13-04-2020",13557,1982,360,11215,442
"Quebec","14-04-2020",14248,2146,435,11667,452
"Quebec","15-04-2020",14860,2491,487,11882,215
"Quebec","16-04-2020",15857,2841,609,12407,525
"Quebec","17-04-2020",16798,3068,688,13042,635
"Quebec","18-04-2020",17520,3315,805,13400,358
"Quebec","19-04-2020",18354,3555,877,13922,522
"Quebec","20-04-2020",19315,3847,939,14529,607
"Quebec","21-04-2020",20121,4048,1041,15032,503
"Quebec","22-04-2020",20959,4291,1134,15534,502
"Quebec","23-04-2020",21832,4484,1243,16105,571
"Quebec","24-04-2020",22606,4724,1340,16542,437
"Quebec","25-04-2020",23259,5057,1446,16756,214
"Quebec","26-04-2020",24099,5342,1515,17242,486
"Quebec","27-04-2020",24969,5517,1599,17853,611
"Quebec","28-04-2020",25746,5841,1682,18223,370
"Quebec","29-04-2020",26589,6048,1761,18780,557
"Quebec","30-04-2020",27537,6299,1859,19379,599
"Quebec","01-05-2020",28647,6700,2022,19925,546
"Quebec","02-05-2020",29655,6965,2136,20554,629
"Quebec","03-05-2020",31858,7258,2205,22395,1841
"Quebec","04-05-2020",32617,7578,2280,22759,364
"Quebec","05-05-2020",33412,7923,2398,23091,332
"Quebec","06-05-2020",34322,8284,2510,23528,437
"Quebec","07-05-2020",35237,8673,2631,23933,405
"Quebec","08-05-2020",36150,8928,2725,24497,564
"Quebec","09-05-2020",36986,9268,2786,24932,435
"Quebec","10-05-2020",37721,9526,2928,25267,335
"Quebec","11-05-2020",38469,9703,3013,25753,486
"Quebec","12-05-2020",39225,10056,3131,26038,285
"Quebec","13-05-2020",39930,10470,3220,26240,202
"Quebec","14-05-2020",40723,10829,3351,26543,303
"Quebec","15-05-2020",41420,11039,3401,26980,437
"Quebec","16-05-2020",42183,11458,3483,27242,262
"Quebec","17-05-2020",42918,11754,3562,27602,360
"Quebec","18-05-2020",43627,12045,3596,27986,384
"Quebec","19-05-2020",44197,12497,3647,28053,67
"Quebec","20-05-2020",44775,12822,3718,28235,182
"Quebec","21-05-2020",45495,13327,3800,28368,133
"Quebec","22-05-2020",46140,13819,3865,28456,88
"Quebec","23-05-2020",46838,14044,3940,28854,398
"Quebec","24-05-2020",47411,14331,3984,29096,242
"Quebec","25-05-2020",47984,14654,4069,29261,165
"Quebec","26-05-2020",48598,14999,4139,29460,199
"Quebec","27-05-2020",49137,15319,4228,29590,130
"Quebec","28-05-2020",49701,15618,4302,29781,191
"Quebec","29-05-2020",50230,15908,4363,29959,178
"Quebec","30-05-2020",50649,16070,4439,30140,181
"Quebec","31-05-2020",51059,16346,4641,30072,-68
"Quebec","01-06-2020",51353,16597,4661,30095,23
"Quebec","02-06-2020",51590,16803,4713,30074,-21
"Quebec","03-06-2020",51882,17098,4794,29990,-84
"Quebec","04-06-2020",52141,17336,4885,29920,-70
"Quebec","05-06-2020",52396,17764,4935,29697,-223
"Quebec","06-06-2020",52623,18412,4970,29241,-456
"Quebec","07-06-2020",52848,18714,4978,29156,-85
"Quebec","08-06-2020",53046,18994,4984,29068,-88
"Quebec","09-06-2020",53185,19361,5029,28795,-273
"Quebec","10-06-2020",53341,19841,5081,28419,-376
"Quebec","11-06-2020",53485,20299,5105,28081,-338
"Quebec","12-06-2020",53666,20823,5148,27695,-386
"Quebec","13-06-2020",53824,21281,5195,27348,-347
"Quebec","14-06-2020",53952,21742,5222,26988,-360
"Quebec","15-06-2020",54053,22213,5242,26598,-390
"Quebec","16-06-2020",54146,22350,5269,26527,-71
"Quebec","17-06-2020",54263,22549,5298,26416,-111
"Quebec","18-06-2020",54383,22754,5340,26289,-127
"Quebec","19-06-2020",54550,22972,5375,26203,-86
"Quebec","20-06-2020",54674,23201,5408,26065,-138
"Quebec","21-06-2020",54765,23322,5417,26026,-39
"Quebec","22-06-2020",54834,23506,5417,25911,-115
"Quebec","23-06-2020",54883,23620,5424,25839,-72
"Quebec","24-06-2020",54937,23710,5441,25786,-53
"Quebec","25-06-2020",55079,23786,5448,25845,59
"Quebec","26-06-2020",55079,23786,5448,25845,0
"Quebec","27-06-2020",55079,23786,5448,25845,0
"Quebec","28-06-2020",55079,23786,5448,25845,0
"Quebec","29-06-2020",55390,24602,5485,25303,-542
"Quebec","30-06-2020",55458,24798,5503,25157,-146
"Quebec","01-07-2020",55524,24949,5527,25048,-109
"Quebec","02-07-2020",55593,25034,5541,25018,-30
"Quebec","03-07-2020",55682,25158,5560,24964,-54
"Quebec","04-07-2020",55784,25280,5566,24938,-26
"Quebec","05-07-2020",55863,25346,5574,24943,5
"Quebec","06-07-2020",55937,25378,5577,24982,39
"Quebec","07-07-2020",55997,25458,5590,24949,-33
"Quebec","08-07-2020",56079,25534,5603,24942,-7
"Quebec","09-07-2020",56216,25616,5609,24991,49
"Quebec","10-07-2020",56316,25675,5612,25029,38
"Quebec","11-07-2020",56407,25773,5620,25014,-15
"Quebec","12-07-2020",56521,25862,5627,25032,18
"Quebec","13-07-2020",56621,25911,5628,25082,50
"Quebec","14-07-2020",56730,26025,5633,25072,-10
"Quebec","15-07-2020",56859,26097,5636,25126,54
"Quebec","16-07-2020",57001,26253,5646,25102,-24
"Quebec","17-07-2020",57142,49939,5647,1556,-23546
"Quebec","18-07-2020",57300,50027,5654,1619,63
"Quebec","19-07-2020",57466,50050,5655,1761,142
"Quebec","20-07-2020",57616,50190,5657,1769,8
"Quebec","21-07-2020",57796,50298,5658,1840,71
"Quebec","22-07-2020",57938,50373,5662,1903,63
"Quebec","23-07-2020",58080,50505,5662,1913,10
"Quebec","24-07-2020",58243,50615,5663,1965,52
"Quebec","25-07-2020",58414,50703,5666,2045,80
"Quebec","26-07-2020",58583,50812,5667,2104,59
"Quebec","27-07-2020",58728,50886,5667,2175,71
"Quebec","28-07-2020",58897,50886,5670,2341,166
"Quebec","29-07-2020",59073,50886,5670,2517,176
"Quebec","30-07-2020",59131,50886,5673,2572,55
"Quebec","31-07-2020",59312,50886,5674,2752,180
"Quebec","01-08-2020",59458,50886,5678,2894,142
"Quebec","02-08-2020",59599,50886,5681,3032,138
"Quebec","03-08-2020",59722,50886,5683,3153,121
"Quebec","04-08-2020",59845,50886,5685,3274,121
"Quebec","05-08-2020",60000,50886,5687,3427,153
"Quebec","06-08-2020",60133,50886,5687,3560,133
"Quebec","07-08-2020",60241,50886,5687,3668,108
"Quebec","08-08-2020",60367,50886,5692,3789,121
"Quebec","09-08-2020",60471,50886,5695,3890,101
"Quebec","10-08-2020",60627,53041,5696,1890,-2000
"Quebec","11-08-2020",60718,53135,5697,1886,-4
"Quebec","12-08-2020",60813,53270,5709,1834,-52
"Quebec","13-08-2020",60917,53441,5715,1761,-73
"Quebec","14-08-2020",61004,53598,5718,1688,-73
"Quebec","15-08-2020",61084,53709,5719,1656,-32
"Quebec","16-08-2020",61151,53847,5720,1584,-72
"Quebec","17-08-2020",61206,53930,5721,1555,-29
"Quebec","18-08-2020",61252,54083,5727,1442,-113
"Quebec","19-08-2020",61316,54238,5729,1349,-93
"Quebec","20-08-2020",61402,54383,5730,1289,-60
"Quebec","21-08-2020",61495,54472,5733,1290,1
"Quebec","22-08-2020",61599,54576,5739,1284,-6
"Quebec","23-08-2020",61673,54682,5740,1251,-33
"Quebec","24-08-2020",61741,54761,5744,1236,-15
"Quebec","25-08-2020",61803,54850,5746,1207,-29
"Quebec","26-08-2020",61945,54922,5746,1277,70
"Quebec","27-08-2020",62056,55008,5749,1299,22
"Quebec","28-08-2020",62124,55106,5751,1267,-32
"Quebec","29-08-2020",62232,55235,5755,1242,-25
"Quebec","30-08-2020",62352,55300,5758,1294,52
"Quebec","31-08-2020",62492,55353,5760,1379,85
"Quebec","01-09-2020",62614,55438,5762,1414,35
"Quebec","02-09-2020",62746,55515,5764,1467,53
"Quebec","03-09-2020",62933,55615,5765,1553,86
"Quebec","04-09-2020",63117,55724,5766,1627,74
"Quebec","05-09-2020",63292,55810,5768,1714,87
"Quebec","06-09-2020",63497,55871,5768,1858,144
"Quebec","07-09-2020",63713,55960,5769,1984,126
"Quebec","08-09-2020",63876,56162,5769,1945,-39
"Quebec","09-09-2020",64056,56400,5770,1886,-59
"Quebec","10-09-2020",64244,56624,5771,1849,-37
"Quebec","11-09-2020",64463,56843,5774,1846,-3
"Quebec","12-09-2020",64707,57054,5779,1874,28
"Quebec","13-09-2020",64986,57268,5780,1938,64
"Quebec","14-09-2020",65262,57428,5780,2054,116
"Quebec","15-09-2020",65554,57628,5785,2141,87
"Quebec","16-09-2020",65857,57804,5788,2265,124
"Quebec","17-09-2020",66356,58012,5791,2553,288
"Quebec","18-09-2020",66653,58218,5792,2643,90
"Quebec","19-09-2020",67080,58490,5797,2793,150
"Quebec","20-09-2020",67542,58796,5802,2944,151
"Quebec","21-09-2020",68128,59131,5804,3193,249
